PGD ID	PGD Type	Meteorite	Technique	12C/13C	14N/15N	d(29Si/28Si)	d(30Si/28Si)
SiC-2010-HOP-000388	M	Murchison	MPIC NanoSIMS	25.62		7	43
SiC-2010-HOP-000389	Y	Murchison	MPIC NanoSIMS	112.04		3	66
SiC-2010-HOP-000390	M	Murchison	MPIC NanoSIMS	91.24		43	-26
SiC-2010-HOP-000391	M	Murchison	MPIC NanoSIMS	52.95		-29	-20
SiC-2010-HOP-000392	M	Murchison	MPIC NanoSIMS	38.42		30	-2
SiC-2010-HOP-000393	M	Murchison	MPIC NanoSIMS	21.98		3	28
SiC-2010-HOP-000394	M	Murchison	MPIC NanoSIMS	57.08		13	-8
SiC-2010-HOP-000395	M	Murchison	MPIC NanoSIMS	79.96		-16	-4
SiC-2010-HOP-000396	M	Murchison	MPIC NanoSIMS	58.35		91	90
SiC-2010-HOP-000397	M	Murchison	MPIC NanoSIMS	97.84		11	41
SiC-2010-HOP-000398	M	Murchison	MPIC NanoSIMS	32.01		15	10
SiC-2010-HOP-000399	M	Murchison	MPIC NanoSIMS	49.25		39	56
SiC-2010-HOP-000400	M	Murchison	MPIC NanoSIMS	66.66		10	63
SiC-2010-HOP-000401	Y	Murchison	MPIC NanoSIMS	127.32		-25	25
SiC-2010-HOP-000402	M	Murchison	MPIC NanoSIMS	58.75		50	0
SiC-2010-HOP-000403	M	Murchison	MPIC NanoSIMS	14.92		56	18
SiC-2010-HOP-000404	M	Murchison	MPIC NanoSIMS	17.98		-4	23
SiC-2010-HOP-000405	M	Murchison	MPIC NanoSIMS	44.35		54	73
SiC-2010-HOP-000406	M	Murchison	MPIC NanoSIMS	77.06		30	0
SiC-2010-HOP-000407	M	Murchison	MPIC NanoSIMS	19.29		15	-16
SiC-2010-HOP-000408	M	Murchison	MPIC NanoSIMS	66.09		43	47
SiC-2010-HOP-000409	M	Murchison	MPIC NanoSIMS	49.25		49	21
SiC-2010-HOP-000410	M	Murchison	MPIC NanoSIMS	48.82		35	64
SiC-2010-HOP-000411	M	Murchison	MPIC NanoSIMS	94.31		-41	-35
SiC-2010-HOP-000412	M	Murchison	MPIC NanoSIMS	62.80		49	66
SiC-2010-HOP-000413	M	Murchison	MPIC NanoSIMS	64.12		33	33
SiC-2010-HOP-000414	AB	Murchison	MPIC NanoSIMS	3.53		52	40
SiC-2010-HOP-000415	M	Murchison	MPIC NanoSIMS	34.03		-48	29
SiC-2010-HOP-000416	M	Murchison	MPIC NanoSIMS	83.84		-12	39
SiC-2010-HOP-000417	M	Murchison	MPIC NanoSIMS	93.67		31	57
SiC-2010-HOP-000418	Y	Murchison	MPIC NanoSIMS	117.46		13	49
SiC-2010-HOP-000419	M	Murchison	MPIC NanoSIMS	53.48		35	125
SiC-2010-HOP-000420	M	Murchison	MPIC NanoSIMS	53.97		-89	54
SiC-2010-HOP-000421	M	Murchison	MPIC NanoSIMS	45.21		18	-42
SiC-2010-HOP-000422	M	Murchison	MPIC NanoSIMS	32.26		50	-38
SiC-2010-HOP-000423	M	Murchison	MPIC NanoSIMS	51.23		77	64
SiC-2010-HOP-000424	M	Murchison	MPIC NanoSIMS	97.38		-6	56
SiC-2010-HOP-000425	M	Murchison	MPIC NanoSIMS	53.94		47	13
SiC-2010-HOP-000426	M	Murchison	MPIC NanoSIMS	57.00		15	19
SiC-2010-HOP-000427	M	Murchison	MPIC NanoSIMS	49.25		74	63
SiC-2010-HOP-000428	M	Murchison	MPIC NanoSIMS	64.88		27	17
SiC-2010-HOP-000429	M	Murchison	MPIC NanoSIMS	54.65		-73	3
SiC-2010-HOP-000430	M	Murchison	MPIC NanoSIMS	56.97		79	33
SiC-2010-HOP-000431	AB	Murchison	MPIC NanoSIMS	2.92		49	15
SiC-2010-HOP-000432	Z	Murchison	MPIC NanoSIMS	57.51		-132	47
SiC-2010-HOP-000433	M	Murchison	MPIC NanoSIMS	58.88		57	-5
SiC-2010-HOP-000434	Z	Murchison	MPIC NanoSIMS	51.51		-54	125
SiC-2010-HOP-000435	M	Murchison	MPIC NanoSIMS	96.22		-3	-9
SiC-2010-HOP-000436	AB	Murchison	MPIC NanoSIMS	8.15		66	14
SiC-2010-HOP-000437	M	Murchison	MPIC NanoSIMS	90.07		-56	-20
SiC-2010-HOP-000438	M	Murchison	MPIC NanoSIMS	74.52		16	17
SiC-2010-HOP-000439	M	Murchison	MPIC NanoSIMS	48.54		39	-31
SiC-2010-HOP-000440	M	Murchison	MPIC NanoSIMS	67.55		-43	115
SiC-2010-HOP-000441	M	Murchison	MPIC NanoSIMS	61.55		90	60
SiC-2010-HOP-000442	M	Murchison	MPIC NanoSIMS	69.57		6	48
SiC-2010-HOP-000443	M	Murchison	MPIC NanoSIMS	23.27		17	17
SiC-2010-HOP-000444	Y	Murchison	MPIC NanoSIMS	181.69		34	50
SiC-2010-HOP-000445	M	Murchison	MPIC NanoSIMS	52.36		12	63
SiC-2010-HOP-000446	M	Murchison	MPIC NanoSIMS	82.46		-53	38
SiC-2010-HOP-000447	M	Murchison	MPIC NanoSIMS	91.24		-38	46
SiC-2010-HOP-000448	M	Murchison	MPIC NanoSIMS	85.48		-3	-39
SiC-2010-HOP-000449	M	Murchison	MPIC NanoSIMS	86.73		-4	-42
SiC-2010-HOP-000450	M	Murchison	MPIC NanoSIMS	20.25		15	80
SiC-2010-HOP-000451	M	Murchison	MPIC NanoSIMS	81.70		-62	-41
SiC-2010-HOP-000452	M	Murchison	MPIC NanoSIMS	74.48		-81	49
SiC-2010-HOP-000453	M	Murchison	MPIC NanoSIMS	73.19		-19	50
SiC-2010-HOP-000454	M	Murchison	MPIC NanoSIMS	67.95		96	76
SiC-2010-HOP-000455	M	Murchison	MPIC NanoSIMS	46.00		-10	-16
SiC-2010-HOP-000456	M	Murchison	MPIC NanoSIMS	29.51		24	-11
SiC-2010-HOP-000457	M	Murchison	MPIC NanoSIMS	51.02		20	-3
SiC-2010-HOP-000458	M	Murchison	MPIC NanoSIMS	34.96		-15	-25
SiC-2010-HOP-000459	M	Murchison	MPIC NanoSIMS	29.57		8	13
SiC-2010-HOP-000460	M	Murchison	MPIC NanoSIMS	19.70		38	61
SiC-2010-HOP-000461	M	Murchison	MPIC NanoSIMS	53.20		-23	-25
SiC-2010-HOP-000462	M	Murchison	MPIC NanoSIMS	62.20		-4	0
SiC-2010-HOP-000463	M	Murchison	MPIC NanoSIMS	61.29		-6	-18
SiC-2010-HOP-000464	M	Murchison	MPIC NanoSIMS	60.34		21	19
SiC-2010-HOP-000465	M	Murchison	MPIC NanoSIMS	43.86		17	19
SiC-2010-HOP-000466	M	Murchison	MPIC NanoSIMS	42.63		30	22
SiC-2010-HOP-000467	M	Murchison	MPIC NanoSIMS	43.54		83	7
SiC-2010-HOP-000468	M	Murchison	MPIC NanoSIMS	69.41		-2	19
SiC-2010-HOP-000469	M	Murchison	MPIC NanoSIMS	48.84		2	12
SiC-2010-HOP-000470	M	Murchison	MPIC NanoSIMS	34.11		102	90
SiC-2010-HOP-000471	M	Murchison	MPIC NanoSIMS	49.70		0	5
SiC-2010-HOP-000472	M	Murchison	MPIC NanoSIMS	64.09		-1	40
SiC-2010-HOP-000473	M	Murchison	MPIC NanoSIMS	60.20		101	100
SiC-2010-HOP-000474	M	Murchison	MPIC NanoSIMS	61.26		-13	51
SiC-2010-HOP-000475	AB	Murchison	MPIC NanoSIMS	2.34		-3	5
SiC-2010-HOP-000476	M	Murchison	MPIC NanoSIMS	70.67		10	19
SiC-2010-HOP-000477	M	Murchison	MPIC NanoSIMS	50.54		111	98
SiC-2010-HOP-000478	M	Murchison	MPIC NanoSIMS	63.88		39	79
SiC-2010-HOP-000479	M	Murchison	MPIC NanoSIMS	71.91		51	-20
SiC-2010-HOP-000480	M	Murchison	MPIC NanoSIMS	61.54		18	8
SiC-2010-HOP-000481	M	Murchison	MPIC NanoSIMS	39.33		5	91
SiC-2010-HOP-000482	Y	Murchison	MPIC NanoSIMS	115.52		-42	42
SiC-2010-HOP-000483	M	Murchison	MPIC NanoSIMS	45.52		1	98
SiC-2010-HOP-000484	M	Murchison	MPIC NanoSIMS	50.73		1	35
SiC-2010-HOP-000485	M	Murchison	MPIC NanoSIMS	81.00		-26	-2
SiC-2010-HOP-000486	M	Murchison	MPIC NanoSIMS	62.78		-56	-24
SiC-2010-HOP-000487	M	Murchison	MPIC NanoSIMS	53.24		5	1
SiC-2010-HOP-000488	M	Murchison	MPIC NanoSIMS	27.35		21	11
SiC-2010-HOP-000489	M	Murchison	MPIC NanoSIMS	37.46		29	38
SiC-2010-HOP-000490	M	Murchison	MPIC NanoSIMS	48.59		5	40
SiC-2010-HOP-000491	M	Murchison	MPIC NanoSIMS	62.56		30	26
SiC-2010-HOP-000492	AB	Murchison	MPIC NanoSIMS	13.11		58	28
SiC-2010-HOP-000493	M	Murchison	MPIC NanoSIMS	47.52		13	28
SiC-2010-HOP-000494	M	Murchison	MPIC NanoSIMS	56.12		2	39
SiC-2010-HOP-000495	M	Murchison	MPIC NanoSIMS	23.78		59	29
SiC-2010-HOP-000496	M	Murchison	MPIC NanoSIMS	14.98		22	-16
SiC-2010-HOP-000497	M	Murchison	MPIC NanoSIMS	49.93		40	47
SiC-2010-HOP-000498	M	Murchison	MPIC NanoSIMS	59.60		46	40
SiC-2010-HOP-000499	M	Murchison	MPIC NanoSIMS	58.92		30	33
SiC-2010-HOP-000500	M	Murchison	MPIC NanoSIMS	59.47		13	-2
SiC-2010-HOP-000501	M	Murchison	MPIC NanoSIMS	38.44		42	32
SiC-2010-HOP-000502	M	Murchison	MPIC NanoSIMS	22.01		31	56
SiC-2010-HOP-000503	M	Murchison	MPIC NanoSIMS	17.97		-3	10
SiC-2010-HOP-000504	M	Murchison	MPIC NanoSIMS	46.15		-18	29
SiC-2010-HOP-000505	M	Murchison	MPIC NanoSIMS	16.77		12	21
SiC-2010-HOP-000506	M	Murchison	MPIC NanoSIMS	26.19		23	12
SiC-2010-HOP-000507	M	Murchison	MPIC NanoSIMS	60.51		39	16
SiC-2010-HOP-000508	M	Murchison	MPIC NanoSIMS	49.06		40	31
SiC-2010-HOP-000509	M	Murchison	MPIC NanoSIMS	16.91		46	30
SiC-2010-HOP-000510	M	Murchison	MPIC NanoSIMS	42.47		-7	0
SiC-2010-HOP-000511	M	Murchison	MPIC NanoSIMS	55.23		31	41
SiC-2010-HOP-000512	M	Murchison	MPIC NanoSIMS	49.91		-36	10
SiC-2010-HOP-000513	M	Murchison	MPIC NanoSIMS	58.54		1	19
SiC-2010-HOP-000514	M	Murchison	MPIC NanoSIMS	82.12		8	1
SiC-2010-HOP-000515	M	Murchison	MPIC NanoSIMS	49.22		-13	27
SiC-2010-HOP-000516	M	Murchison	MPIC NanoSIMS	55.12		79	80
SiC-2010-HOP-000517	M	Murchison	MPIC NanoSIMS	58.75		54	41
SiC-2010-HOP-000518	M	Murchison	MPIC NanoSIMS	26.56		24	10
SiC-2010-HOP-000519	X	Murchison	MPIC NanoSIMS	109.83		-242	-39
SiC-2010-HOP-000520	M	Murchison	MPIC NanoSIMS	55.65		4	19
SiC-2010-HOP-000521	M	Murchison	MPIC NanoSIMS	30.53		-4	38
SiC-2010-HOP-000522	M	Murchison	MPIC NanoSIMS	26.69		52	53
SiC-2010-HOP-000523	Z	Murchison	MPIC NanoSIMS	32.71		-12	85
SiC-2010-HOP-000524	Z	Murchison	MPIC NanoSIMS	30.85		-2	98
SiC-2010-HOP-000525	M	Murchison	MPIC NanoSIMS	88.93		45	56
SiC-2010-HOP-000526	M	Murchison	MPIC NanoSIMS	17.56		12	27
SiC-2010-HOP-000527	X	Murchison	MPIC NanoSIMS	85.00		-197	-245
SiC-2010-HOP-000528	Z	Murchison	MPIC NanoSIMS	17.21		-1	72
SiC-2010-HOP-000529	M	Murchison	MPIC NanoSIMS	74.81		-13	44
SiC-2010-HOP-000530	M	Murchison	MPIC NanoSIMS	83.75		14	27
SiC-2010-HOP-000531	M	Murchison	MPIC NanoSIMS	54.85		19	47
SiC-2010-HOP-000532	M	Murchison	MPIC NanoSIMS	53.68		75	34
SiC-2010-HOP-000533	M	Murchison	MPIC NanoSIMS	45.52		38	67
SiC-2010-HOP-000534	M	Murchison	MPIC NanoSIMS	57.11		56	34
SiC-2010-HOP-000535	M	Murchison	MPIC NanoSIMS	61.92		27	26
SiC-2010-HOP-000536	AB	Murchison	MPIC NanoSIMS	12.48		80	43
SiC-2010-HOP-000537	M	Murchison	MPIC NanoSIMS	51.21		70	58
SiC-2010-HOP-000538	M	Murchison	MPIC NanoSIMS	49.54		24	39
SiC-2010-HOP-000539	M	Murchison	MPIC NanoSIMS	35.69		71	78
SiC-2010-HOP-000540	M	Murchison	MPIC NanoSIMS	86.94		45	13
SiC-2010-HOP-000541	Y	Murchison	MPIC NanoSIMS	194.66		18	70
SiC-2010-HOP-000542	Z	Murchison	MPIC NanoSIMS	56.05		-45	101
SiC-2010-HOP-000543	M	Murchison	MPIC NanoSIMS	74.80		15	-7
SiC-2010-HOP-000544	M	Murchison	MPIC NanoSIMS	81.29		48	0
SiC-2010-HOP-000545	M	Murchison	MPIC NanoSIMS	57.25		-7	-14
SiC-2010-HOP-000546	M	Murchison	MPIC NanoSIMS	56.01		28	18
SiC-2010-HOP-000547	M	Murchison	MPIC NanoSIMS	75.85		-30	-18
SiC-2010-HOP-000548	M	Murchison	MPIC NanoSIMS	60.45		57	52
SiC-2010-HOP-000549	M	Murchison	MPIC NanoSIMS	54.39		63	56
SiC-2010-HOP-000550	M	Murchison	MPIC NanoSIMS	55.99		60	74
SiC-2010-HOP-000551	M	Murchison	MPIC NanoSIMS	66.30		-6	-3
SiC-2010-HOP-000552	M	Murchison	MPIC NanoSIMS	60.85		39	30
SiC-2010-HOP-000553	M	Murchison	MPIC NanoSIMS	45.90		83	66
SiC-2010-HOP-000554	Y	Murchison	MPIC NanoSIMS	113.35		9	-23
SiC-2010-HOP-000555	M	Murchison	MPIC NanoSIMS	60.75		81	53
SiC-2010-HOP-000556	X	Murchison	MPIC NanoSIMS	207.13		-408	-516
SiC-2010-HOP-000557	M	Murchison	MPIC NanoSIMS	87.15		3	24
SiC-2010-HOP-000558	M	Murchison	MPIC NanoSIMS	59.35		60	30
SiC-2010-HOP-000559	Y	Murchison	MPIC NanoSIMS	131.55		26	91
SiC-2010-HOP-000560	AB	Murchison	MPIC NanoSIMS	10.89		42	35
SiC-2010-HOP-000561	M	Murchison	MPIC NanoSIMS	60.41		69	81
SiC-2010-HOP-000562	M	Murchison	MPIC NanoSIMS	54.86		8	20
SiC-2010-HOP-000563	M	Murchison	MPIC NanoSIMS	94.08		-4	20
SiC-2010-HOP-000564	M	Murchison	MPIC NanoSIMS	77.24		-14	-10
SiC-2010-HOP-000565	Y	Murchison	MPIC NanoSIMS	141.97		-17	-46
SiC-2010-HOP-000566	M	Murchison	MPIC NanoSIMS	46.79		-23	35
SiC-2010-HOP-000567	AB	Murchison	MPIC NanoSIMS	5.10		91	39
SiC-2010-HOP-000568	M	Murchison	MPIC NanoSIMS	59.18		84	84
SiC-2010-HOP-000569	M	Murchison	MPIC NanoSIMS	39.82		21	-14
SiC-2010-HOP-000570	M	Murchison	MPIC NanoSIMS	56.95		163	34
SiC-2010-HOP-000571	Y	Murchison	MPIC NanoSIMS	100.82		-1	16
SiC-2010-HOP-000572	M	Murchison	MPIC NanoSIMS	99.08		-13	63
SiC-2010-HOP-000573	M	Murchison	MPIC NanoSIMS	48.95		32	13
SiC-2010-HOP-000574	M	Murchison	MPIC NanoSIMS	58.73		65	29
SiC-2010-HOP-000575	M	Murchison	MPIC NanoSIMS	49.51		36	40
SiC-2010-HOP-000576	M	Murchison	MPIC NanoSIMS	94.41		6	28
SiC-2010-HOP-000577	M	Murchison	MPIC NanoSIMS	18.82		38	-15
SiC-2010-HOP-000578	M	Murchison	MPIC NanoSIMS	46.80		33	31
SiC-2010-HOP-000579	M	Murchison	MPIC NanoSIMS	54.65		16	26
SiC-2010-HOP-000580	M	Murchison	MPIC NanoSIMS	57.08		98	35
SiC-2010-HOP-000581	M	Murchison	MPIC NanoSIMS	38.44		36	32
SiC-2010-HOP-000582	M	Murchison	MPIC NanoSIMS	61.33		38	26
SiC-2010-HOP-000583	M	Murchison	MPIC NanoSIMS	66.30		71	25
SiC-2010-HOP-000584	M	Murchison	MPIC NanoSIMS	39.83		-83	17
SiC-2010-HOP-000585	M	Murchison	MPIC NanoSIMS	62.38		31	10
SiC-2010-HOP-000586	M	Murchison	MPIC NanoSIMS	45.97		24	-13
SiC-2010-HOP-000587	X	Murchison	MPIC NanoSIMS	72.95		-212	-148
SiC-2010-HOP-000588	M	Murchison	MPIC NanoSIMS	17.30		49	63
SiC-2010-HOP-000589	M	Murchison	MPIC NanoSIMS	58.95		26	16
SiC-2010-HOP-000590	M	Murchison	MPIC NanoSIMS	57.64		55	46
SiC-2010-HOP-000591	M	Murchison	MPIC NanoSIMS	48.83		77	50
SiC-2010-HOP-000592	M	Murchison	MPIC NanoSIMS	60.90		43	15
SiC-2010-HOP-000593	M	Murchison	MPIC NanoSIMS	76.98		12	-15
SiC-2010-HOP-000594	M	Murchison	MPIC NanoSIMS	20.50		-10	22
SiC-2010-HOP-000595	M	Murchison	MPIC NanoSIMS	48.60		105	76
SiC-2010-HOP-000596	AB	Murchison	MPIC NanoSIMS	12.61		150	32
SiC-2010-HOP-000597	M	Murchison	MPIC NanoSIMS	65.35		41	33
SiC-2010-HOP-000598	M	Murchison	MPIC NanoSIMS	90.39		17	8
SiC-2010-HOP-000599	M	Murchison	MPIC NanoSIMS	66.22		70	38
SiC-2010-HOP-000600	M	Murchison	MPIC NanoSIMS	67.06		37	-37
SiC-2010-HOP-000601	AB	Murchison	MPIC NanoSIMS	5.10		68	43
SiC-2010-HOP-000602	U	Murchison	MPIC NanoSIMS	13.52		141	-64
SiC-2010-HOP-000603	AB	Murchison	MPIC NanoSIMS	4.27		113	165
SiC-2010-HOP-000604	M	Murchison	MPIC NanoSIMS	19.94		-15	-16
SiC-2010-HOP-000605	M	Murchison	MPIC NanoSIMS	17.09		-24	-39
SiC-2010-HOP-000606	M	Murchison	MPIC NanoSIMS	49.61		47	5
SiC-2010-HOP-000607	M	Murchison	MPIC NanoSIMS	46.54		12	39
SiC-2010-HOP-000608	M	Murchison	MPIC NanoSIMS	51.63		109	38
SiC-2010-HOP-000609	M	Murchison	MPIC NanoSIMS	68.46		49	49
SiC-2010-HOP-000610	Z	Murchison	MPIC NanoSIMS	63.30		-60	75
SiC-2010-HOP-000611	Y	Murchison	MPIC NanoSIMS	126.79		1	68
SiC-2010-HOP-000612	Y	Murchison	MPIC NanoSIMS	102.65		16	61
SiC-2010-HOP-000613	M	Murchison	MPIC NanoSIMS	65.55		36	51
SiC-2010-HOP-000614	M	Murchison	MPIC NanoSIMS	67.71		50	51
SiC-2010-HOP-000615	M	Murchison	MPIC NanoSIMS	75.97		22	43
SiC-2010-HOP-000616	M	Murchison	MPIC NanoSIMS	59.28		-10	-11
SiC-2010-HOP-000617	Y	Murchison	MPIC NanoSIMS	110.28		46	137
SiC-2010-HOP-000618	M	Murchison	MPIC NanoSIMS	36.7		66	69
SiC-2010-HOP-000619	M	Murchison	MPIC NanoSIMS	54.7		-9	27
SiC-2010-HOP-000620	M	Murchison	MPIC NanoSIMS	26.38		46	46
SiC-2010-HOP-000621	M	Murchison	MPIC NanoSIMS	23.6		68	53
SiC-2010-HOP-000622	M	Murchison	MPIC NanoSIMS	55.26		50	67
SiC-2010-HOP-000623	Z	Murchison	MPIC NanoSIMS	56.48		-64	39
SiC-2010-HOP-000624	M	Murchison	MPIC NanoSIMS	86.89		-14	4
SiC-2010-HOP-000625	M	Murchison	MPIC NanoSIMS	43.31		39	47
SiC-2010-HOP-000626	M	Murchison	MPIC NanoSIMS	62.75		44	69
SiC-2010-HOP-000627	AB	Murchison	MPIC NanoSIMS	3.46	270.95	13	11
SiC-2010-HOP-000628	M	Murchison	MPIC NanoSIMS	69.03		-8	-5
SiC-2010-HOP-000629	Z	Murchison	MPIC NanoSIMS	49.13		-71	71
SiC-2010-HOP-000630	AB	Murchison	MPIC NanoSIMS	3.72	259.39	27	-9
SiC-2010-HOP-000631	M	Murchison	MPIC NanoSIMS	49.82		-2	68
SiC-2010-HOP-000632	M	Murchison	MPIC NanoSIMS	69.92		4	26
SiC-2010-HOP-000633	M	Murchison	MPIC NanoSIMS	68.89		-33	40
SiC-2010-HOP-000634	M	Murchison	MPIC NanoSIMS	18.46		-95	-22
SiC-2010-HOP-000635	M	Murchison	MPIC NanoSIMS	62.6		33	73
SiC-2010-HOP-000636	M	Murchison	MPIC NanoSIMS	55.56		21	61
SiC-2010-HOP-000637	M	Murchison	MPIC NanoSIMS	62.83		45	53
SiC-2010-HOP-000638	M	Murchison	MPIC NanoSIMS	61.04		115	52
SiC-2010-HOP-000639	Z	Murchison	MPIC NanoSIMS	13.14		-57	47
SiC-2010-HOP-000640	M	Murchison	MPIC NanoSIMS	41.33		3	46
SiC-2010-HOP-000641	M	Murchison	MPIC NanoSIMS	54.79		18	15
SiC-2010-HOP-000642	M	Murchison	MPIC NanoSIMS	50.02		48	64
SiC-2010-HOP-000643	M	Murchison	MPIC NanoSIMS	91.28		6	53
SiC-2010-HOP-000644	M	Murchison	MPIC NanoSIMS	71.38		57	53
SiC-2010-HOP-000645	AB	Murchison	MPIC NanoSIMS	3.5	275.12	-35	-16
SiC-2010-HOP-000646	AB	Murchison	MPIC NanoSIMS	5.97	500.83	-42	-41
SiC-2010-HOP-000647	M	Murchison	MPIC NanoSIMS	67.58		-9	21
SiC-2010-HOP-000648	M	Murchison	MPIC NanoSIMS	55.29		8	46
SiC-2010-HOP-000649	M	Murchison	MPIC NanoSIMS	40.26		60	62
SiC-2010-HOP-000650	M	Murchison	MPIC NanoSIMS	40.31		7	-8
SiC-2010-HOP-000651	M	Murchison	MPIC NanoSIMS	47.06		22	72
SiC-2010-HOP-000652	AB	Murchison	MPIC NanoSIMS	2.57	459.04	56	81
SiC-2010-HOP-000653	M	Murchison	MPIC NanoSIMS	67.53		5	35
SiC-2010-HOP-000654	M	Murchison	MPIC NanoSIMS	62.37		80	58
SiC-2010-HOP-000655	M	Murchison	MPIC NanoSIMS	57.58		27	-11
SiC-2010-HOP-000656	Y	Murchison	MPIC NanoSIMS	106.62		-20	84
SiC-2010-HOP-000657	M	Murchison	MPIC NanoSIMS	28.1		59	97
SiC-2010-HOP-000658	M	Murchison	MPIC NanoSIMS	50.81		32	76
SiC-2010-HOP-000659	M	Murchison	MPIC NanoSIMS	69.5		29	34
SiC-2010-HOP-000660	M	Murchison	MPIC NanoSIMS	66.27		9	26
SiC-2010-HOP-000661	M	Murchison	MPIC NanoSIMS	38.37		11	29
SiC-2010-HOP-000662	M	Murchison	MPIC NanoSIMS	56.91		39	86
SiC-2010-HOP-000663	M	Murchison	MPIC NanoSIMS	70.07		29	25
SiC-2010-HOP-000664	M	Murchison	MPIC NanoSIMS	59.38		33	37
SiC-2010-HOP-000665	M	Murchison	MPIC NanoSIMS	65.85		41	55
SiC-2010-HOP-000666	M	Murchison	MPIC NanoSIMS	75.69		36	56
SiC-2010-HOP-000667	M	Murchison	MPIC NanoSIMS	65.72		50	71
SiC-2010-HOP-000668	Z	Murchison	MPIC NanoSIMS	57.49		18	131
SiC-2010-HOP-000669	M	Murchison	MPIC NanoSIMS	49.09		-4	63
SiC-2010-HOP-000670	M	Murchison	MPIC NanoSIMS	47.83		-80	-106
SiC-2010-HOP-000671	M	Murchison	MPIC NanoSIMS	58.1		33	40
SiC-2010-HOP-000672	M	Murchison	MPIC NanoSIMS	86.74		12	13
SiC-2010-HOP-000673	M	Murchison	MPIC NanoSIMS	19.22		56	4
SiC-2010-HOP-000674	M	Murchison	MPIC NanoSIMS	97.43		14	20
SiC-2010-HOP-000675	M	Murchison	MPIC NanoSIMS	61.7		54	13
SiC-2010-HOP-000676	M	Murchison	MPIC NanoSIMS	86.37		-1	6
SiC-2010-HOP-000677	M	Murchison	MPIC NanoSIMS	42.07		45	89
SiC-2010-HOP-000678	M	Murchison	MPIC NanoSIMS	18.35		71	6
SiC-2010-HOP-000679	M	Murchison	MPIC NanoSIMS	73.95		-21	0
SiC-2010-HOP-000680	M	Murchison	MPIC NanoSIMS	28.1		-53	-33
SiC-2010-HOP-000681	M	Murchison	MPIC NanoSIMS	55.17		7	80
SiC-2010-HOP-000682	M	Murchison	MPIC NanoSIMS	19.39		-10	47
SiC-2010-HOP-000683	M	Murchison	MPIC NanoSIMS	21.08		10	28
SiC-2010-HOP-000684	M	Murchison	MPIC NanoSIMS	87.11		14	32
SiC-2010-HOP-000685	M	Murchison	MPIC NanoSIMS	26.58		-40	-61
SiC-2010-HOP-000686	M	Murchison	MPIC NanoSIMS	53.91		67	50
SiC-2010-HOP-000687	M	Murchison	MPIC NanoSIMS	56.49		32	25
SiC-2010-HOP-000688	M	Murchison	MPIC NanoSIMS	35.1		22	27
SiC-2010-HOP-000689	M	Murchison	MPIC NanoSIMS	61.13		53	59
SiC-2010-HOP-000690	M	Murchison	MPIC NanoSIMS	41.81		82	59
SiC-2010-HOP-000691	M	Murchison	MPIC NanoSIMS	27.95		102	86
SiC-2010-HOP-000692	M	Murchison	MPIC NanoSIMS	48.47		45	29
SiC-2010-HOP-000693	Z	Murchison	MPIC NanoSIMS	53.4		-26	65
SiC-2010-HOP-000694	AB	Murchison	MPIC NanoSIMS	3.73	514.17	-20	13
SiC-2010-HOP-000695	M	Murchison	MPIC NanoSIMS	46.75		-31	-6
SiC-2010-HOP-000696	M	Murchison	MPIC NanoSIMS	19.93		46	53
SiC-2010-HOP-000697	M	Murchison	MPIC NanoSIMS	37.22		-14	-16
SiC-2010-HOP-000698	M	Murchison	MPIC NanoSIMS	58.06		22	60
SiC-2010-HOP-000699	M	Murchison	MPIC NanoSIMS	48.59		60	33
SiC-2010-HOP-000700	M	Murchison	MPIC NanoSIMS	32.6		78	122
SiC-2010-HOP-000701	M	Murchison	MPIC NanoSIMS	63.21		15	-2
SiC-2010-HOP-000702	M	Murchison	MPIC NanoSIMS	48.97		49	59
SiC-2010-HOP-000703	M	Murchison	MPIC NanoSIMS	54.85		-13	3
SiC-2010-HOP-000704	M	Murchison	MPIC NanoSIMS	54.14		41	6
SiC-2010-HOP-000705	M	Murchison	MPIC NanoSIMS	84.57		62	56
SiC-2010-HOP-000706	Y	Murchison	MPIC NanoSIMS	111.41		6	80
SiC-2010-HOP-000707	M	Murchison	MPIC NanoSIMS	52.47		24	65
SiC-2010-HOP-000708	M	Murchison	MPIC NanoSIMS	52.47		67	53
SiC-2010-HOP-000709	M	Murchison	MPIC NanoSIMS	61.21		49	39
SiC-2010-HOP-000710	M	Murchison	MPIC NanoSIMS	26.31		-8	69
SiC-2010-HOP-000711	M	Murchison	MPIC NanoSIMS	46.52		-34	-16
SiC-2010-HOP-000712	Z	Murchison	MPIC NanoSIMS	50.93		-146	-15
SiC-2010-HOP-000713	M	Murchison	MPIC NanoSIMS	56.05		59	67
SiC-2010-HOP-000714	M	Murchison	MPIC NanoSIMS	57.17		40	-24
SiC-2010-HOP-000715	M	Murchison	MPIC NanoSIMS	60.15		34	56
SiC-2010-HOP-000716	M	Murchison	MPIC NanoSIMS	75.14		28	54
SiC-2010-HOP-000717	M	Murchison	MPIC NanoSIMS	17.68		-22	-42
SiC-2010-HOP-000718	M	Murchison	MPIC NanoSIMS	62.98		60	51
SiC-2010-HOP-000719	AB	Murchison	MPIC NanoSIMS	13.18		41	45
SiC-2010-HOP-000720	AB	Murchison	MPIC NanoSIMS	5.33	485.76	58	48
SiC-2010-HOP-000721	M	Murchison	MPIC NanoSIMS	40.31		-16	7
